j,H2,O2,N2,T,mu
8807,0.163522,0.125899,0.710579,1619.07,4.92663e-05
8808,0.0891867,0.593961,0.316852,821.531,3.55628e-05
8809,0.437741,0.267731,0.294528,775.652,2.32791e-05
8810,0.30195,0.435331,0.262719,1571.32,4.28511e-05
8811,0.433204,0.215831,0.350965,2087.55,4.54692e-05
8812,0.348147,0.0761246,0.575728,1822.28,4.41204e-05
8813,0.53163,0.242205,0.226164,1148.45,2.82662e-05
8814,0.316367,0.370182,0.313451,2109.94,5.13361e-05
8815,0.573806,0.156092,0.270101,1616.17,3.44141e-05
8816,0.168187,0.393396,0.438417,2353.99,6.49725e-05
8817,0.673098,0.260869,0.0660331,1469.3,3.05309e-05
8818,0.380235,0.534335,0.0854301,1132.88,3.21561e-05
8819,0.457346,0.49799,0.044664,2191.48,4.6975e-05
8820,0.773535,0.156501,0.0699637,276.69,9.3609e-06
8821,0.771264,0.015641,0.213095,2597.86,4.19148e-05
8822,0.180923,0.473654,0.345422,888.961,3.3219e-05
8823,0.307762,0.353898,0.33834,1977.27,4.94703e-05
8824,0.338967,0.349029,0.312004,270.57,1.24673e-05
8825,0.396927,0.310295,0.292778,1925.59,4.4654e-05
8826,0.220429,0.688659,0.0909116,1930.93,5.49695e-05
8827,0.0918907,0.445661,0.462448,1798.85,5.95856e-05
8828,0.460673,0.253378,0.285949,1137.44,2.95945e-05
8829,0.355343,0.140258,0.504399,1679.82,4.16861e-05
8830,0.417511,0.0402873,0.542202,2739.2,5.46779e-05
8831,0.567834,0.19681,0.235355,2319.14,4.41807e-05
8832,0.64521,0.143276,0.211514,2519.37,4.43402e-05
8833,0.194436,0.397601,0.407963,2222.76,6.06299e-05
8834,0.441099,0.397047,0.161853,1891.12,4.27852e-05
8835,0.358739,0.36203,0.279231,1659.39,4.19059e-05
8836,0.267673,0.478841,0.253486,417.164,1.80863e-05
8837,0.0487087,0.558501,0.39279,2935.59,8.89073e-05
8838,0.104162,0.586808,0.30903,1831.15,6.04049e-05
8839,0.316784,0.422589,0.260627,216.666,1.10052e-05
8840,0.233767,0.0388979,0.727335,2290.07,5.73549e-05
8841,0.218751,0.730206,0.0510427,2694.91,6.93722e-05
8842,0.649938,0.33864,0.0114226,2975.7,4.99875e-05
8843,0.234975,0.127764,0.637261,2443.2,6.03311e-05
8844,0.67824,0.0489385,0.272821,2356.77,4.13658e-05
8845,0.494788,0.412409,0.0928031,597.431,1.8869e-05
8846,0.138574,0.432323,0.429103,1604.97,5.20262e-05
8847,0.451305,0.0525359,0.49616,557.548,1.81653e-05
8848,0.934615,0.048262,0.0171233,504.097,1.29445e-05
8849,0.166515,0.471988,0.361497,943.161,3.51618e-05
8850,0.266407,0.269961,0.463632,1340.86,3.93224e-05
8851,0.0888141,0.320336,0.59085,1890.96,6.09847e-05
8852,0.122848,0.352337,0.524814,2459.62,7.03694e-05
8853,0.0923316,0.424263,0.483405,1298.4,4.75163e-05
8854,0.138382,0.0823345,0.779283,1176.2,4.05604e-05
8855,0.251858,0.408936,0.339206,1625.51,4.60471e-05
8856,0.442387,0.178519,0.379094,1121.17,2.95763e-05
8857,0.37045,0.391604,0.237946,1408.83,3.71996e-05
8858,0.460542,0.334677,0.20478,2936.44,5.64829e-05
8859,0.595031,0.126224,0.278745,1630.38,3.4087e-05
8860,0.667024,0.330171,0.00280432,914.621,2.2354e-05
8861,0.51563,0.329328,0.155042,1068.97,2.73832e-05
8862,0.810171,0.134507,0.0553217,856.713,1.96223e-05
8863,0.483879,0.456515,0.0596068,1409.48,3.4059e-05
8864,0.0174928,0.396959,0.585549,1426.67,5.45312e-05
8865,0.391646,0.129994,0.478359,557.602,1.91374e-05
8866,0.296285,0.492653,0.211063,847.695,2.848e-05
8867,0.561048,0.315966,0.122986,902.73,2.3658e-05
8868,0.207576,0.314608,0.477816,2370.44,6.19234e-05
8869,0.27458,0.225901,0.499519,2236.29,5.49995e-05
8870,0.60025,0.243395,0.156356,811.154,2.1368e-05
8871,0.215914,0.305514,0.478572,2099.76,5.6445e-05
8872,0.547225,0.241829,0.210947,1058.63,2.64697e-05
8873,0.387195,0.158298,0.454507,1709.73,4.10943e-05
8874,0.0984242,0.176173,0.725403,1931.77,6.01986e-05
8875,0.493215,0.483181,0.0236041,516.43,1.71993e-05
8876,0.198991,0.485414,0.315595,1633.63,4.9315e-05
8877,0.593944,0.296538,0.109517,233.67,9.30255e-06
8878,0.239757,0.382375,0.377868,1925.35,5.22119e-05
8879,0.00709028,0.816923,0.175987,1804.75,6.84519e-05
8880,0.413619,0.325271,0.26111,1725.81,4.09298e-05
8881,0.47163,0.00243306,0.525937,2414.9,4.80215e-05
8882,0.232118,0.404318,0.363564,1329.7,4.10067e-05
8883,0.144916,0.36225,0.492834,2373.47,6.69534e-05
8884,0.512238,0.416952,0.0708101,2532.2,4.93987e-05
8885,0.143324,0.267404,0.589273,846.941,3.28561e-05
8886,0.398256,0.382985,0.218759,1952.6,4.52602e-05
8887,0.301661,0.400985,0.297355,1499.85,4.14143e-05
8888,0.273528,0.262435,0.464037,1504.06,4.21826e-05
8889,0.331276,0.31567,0.353053,1104.38,3.24926e-05
8890,0.406759,0.355242,0.237999,1502.8,3.75653e-05
